,,,,,,,
filename,question,category,answer,empathy,reassurance,humour,persuasion
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"You know you like, you wake up every day, and you just can't figure out how you're gonna get out. And then so instead of making any calls or doing anything productive. You just stew on it all day like, Okay, what am I gonna do? What am I going to do?",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Hey, Brent, what's up, Buddy? This is Jeff. I'm sitting here with Jay Kinder. We're we're waiting on you.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,Where am I?,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"There we go, Brent, can you hear me?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,Hey? Look at that! You got the Yankees hat on.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,What's up?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,That are are just kicking my ass right? And the fact that I and the fact that I feel like there's no hope.,fees/splits,Right.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,What?,general,"Why don't? Why don't you reframe? This is the comeback story like this is gonna make a much better story. Than not having had the hardship so. And and you, when you look back at the things that you've accomplished and the things that you've been through. You can do anything. You can make it through anything if you can make it through your your mom and your dad passing away, getting a divorce, getting your ass handed to you, and you can survive that, and then you can survive oh, 7 and 0 8. And this is just another. This is just another chapter in the story. It's it's a chapter of resilience and what it takes to be successful. You, you already know.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,How would you get that listing? Where'd you find that buyer right? Well.,leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,Right? Now. Yeah. Throw the page.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,What's that?,general,I'm gonna show you something real quick.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,What's the benefit to you? Then? What's the benefit to you? The recipe benefit.,general,"The benefits of the only way that I win is, if you win, if you sell some houses, I make a little bit off of what you pay into exp. And my my ultimate goal is to get you out of this place and never in it again. If you want to learn how to recruit agents to exp and introduce them to this opportunity. So let's let's let's imagine. Imagine, 3 months from now you've got 4 pendings. And 2 deals that you've closed from deals. I helped you get. If if you were talking to an agent anywhere in Vancouver, anywhere in the world, for that matter, because you can talk to any agent anywhere, and bring them over to exp and get paid revenue share. Um. And he said, and he said, Man, this shit, let me tell you where I was at. I was living where I was living. I didn't even own I was literally didn't know what my! You know what my next step was going to be. Somehow ended up on a call with these 2 guys. They offered to help me. I took a chance because I didn't have any. I didn't have another choice. I made a move. From roll the page over to exp, hoping that this would work. And let me tell you what happened. Here's where I'm at now. That could be your story. Um. And if you tell agents that they're going to be like, Yeah, I'll watch that video no different than if if you watched all or part of the video. And you got on this call. That's how you got here. That's how we recruit. And so that creates passive income. So right now we got to solve the cash flow right? So. Right now. That's the long term game, because it doesn't add up fast enough to get you out of where you're at. So we got to get you closing a couple of deals a month consistently. Get your your pipeline back full like like what? What's missing? We got to replace. But if we do that and get you back on track. And you're as soon as we get you back to there. And you know where your business is coming from. You're gonna your mindset's gonna shift back to like, okay, I'm back. That's you know. That's what happens. Like I've been through as many ups and downs. Maybe not. As you know. I've had deep, deep valleys. So like the they're the they're the best stories. We can talk about that over a beer sometime. But if if you, if you want the help, we can build everything now. You're probably not in a position to pay for the marketing, so we would have to, you know it's only 300 bucks a month. But if that's if that's the only constraint. I'm willing to bet on you that I can help you. And so what I'm willing to do is I'm willing to put the money on the advertising. As long as you agree to be held accountable by Jeff. And report back on what's happening on a daily basis, as far as that goes. And so you could just pay us a referral fee on the back end until you're up up, and you can afford to take it over, because you would never want to pay me a referral fee. If you could only pay 300 bucks for. A couple of deals a month. Right? Um, so that would be, I mean, that's a that's what I would be offering to do. Um. You gotta move to exp. That's I can't do it any other way. I mean I could. I could. I guess I just don't know how to. I don't I? You'd still have to buy the Crm. Because. Being provided the Crm. And what we put into it. I can't do that if you're not a dxp, so you'd have to have the same bull trail, or or whatever. Um lofty, I think I don't know. Remax might have a deal with them. I'm not sure. But or I mean roll the page. I don't know what. What tech do y'all use? There.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Are you talking? I mean, like Crm, wise.",crm/tools,"Yeah, yeah, do they provide you one or anything?",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,What would I do?,general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,Just just lost a whole bunch of money. Who cares? Go make more.,fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,Cause. I was ruthless. I was I was the word! What's the word? I was uh reckless and.,general,"Reckless, reckless. I'm reckless. I'm I'm reckless to a certain degree, too, so it's not a bad trait.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"You're in the you're in the you're in the States. I'm here. How does that work like this? This? Seems it seems so surreal, right.",market/geography,"Yeah, it, worked. Yeah. Yeah, it it all. It always sounds too good to be true to be honest. But.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Kinda this is the Xp, right? I understand this is this is not. This is a network.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,How do you find people? How do you find people where I am locally like in in a greater Vancouver market like you don't.,market/geography,Huh!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,So how? Yeah. So how do I get all of you? How do I get a hold of you?,general,"Um, Jeff, Jeff will. Jeff will keep us connected. I mean Jeff. Jeff's my business partner. We've he's my partner in crime. We're we're a team. Um, and we're going to be the ones that you know. Do the work to get get you from where you're at to where you want to be. And so.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Yeah, I'll get you the contact. Info, Brent. Anything else. Okay? And I'll make sure to stay in touch. And yeah, it's us. There's other people on our team, too. They're gonna be plugged in with you. So you're gonna have, like, you said, $85,000 a month. Our entire team working for you.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: It's a yeah, and it's pretty cool. Alright, hey? Quick question. So we were talking about this with Don, though, while I've got you on here is we've got some people like I've got some. There's a remax office in Camp Bell River.",general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: Uh. So what would be the protocol for some of those guys? Should I set up a 3 way with you still, sometimes, so they can.",onboarding/setup,"I think I think maybe maybe after the fact, just an introduction, you know. Just an introductory call. Um.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: Cause. I feel like if that's like business one on one right. Start with the business you already have, and everybody's like, oh, I already got it. You're like, no, no, no, no, you gotta you gotta keep it like. So what are you doing to keep there?",fees/splits,Yep. Yeah.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: Then what's gonna stop them from going? Oh, well, this company offers this. I guess you know, I'm not really invested.",general,"Yeah, no, I think we. We entrench them, add that value and and make sure that they make sure they feel loved too. At the same time, right.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,Dustin Randall Olson: Who knows?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: That's why you always trust your mushroom dealer, the Lsd. And everything's like, eh? Whatever like, I'll do that. But you never know what cycle they're on. You're like, Yeah, don't eat a whole one. Don't even eat a half of one. You're going to be running down the street naked at some point like.",general,"Yeah. Yeah. Yeah, yeah, yeah, I had to do. I had a guy in the neighborhood. So like in Puerto Rico man, everybody. They all trip mushrooms like everybody's into it, and so.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: That's why I think it's like a walkabout. I think you need to do it before, like the puberty stage ends, because it it synapses differently because it sets in good intentions with that. Otherwise there's too many demons that you might have done, or that come up. And you're like, oh, I've never done them, I'm like, and how old are you? Uh-oh.",general,"And. Yeah, right. Right? Yeah, no. So I'm not allowed to do. I'm not allowed to give out mushrooms to any of the neighbors anymore.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: Yeah, it's 1, 2, 3, is it just me, are you in control? Yeah, yeah, yeah, I love that stuff. But.",general,"Do that again. Bye, bye.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: Kind of yeah, I think that I mean my daughter's already. She's, you know, 13. But she's like, Can I try this? And I'm like, no, can I? Just no. But one day, when we get enough time or something, nobody's looking, I'll just pick.",results/timeline,"Right a little, sprinkle.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: You know, mantra and yoga music, and I put on rap music. I thought it was pretty funny, and everybody's like, how the hell did that just happen? I mean, it's crazy. The amount of energy that it has, and it.",general,Yeah. Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: Chris goes all over the place. He's got a freaking plane now, and he flies all because he'll call me up. Hey, man, what are you doing? You want to hang out? I go dude. You're in Nantucket, he goes. No man. I was just gonna fly down. I'll go into.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: You know, sale leasebacks in retail, and I was like I mean I called and called and called and left messages. Hey, this is Dustin, don't worry. You don't have to call me back. Finally, the 5th time he finally called me, he goes. You're not going to stop calling, are you guys like? No, sir.",results/timeline,"Right. Yeah, that's badass, though.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (18).txt,"Dustin Randall Olson: I gotta know what you're doing with those 150 dairy queens. I know you're gonna renovate them and flip them out as a grill and chill, probably on corporate sale leasebacks like, can I help you do that? This is all we do, and he's like well, and our sister team in Philly already had it.",support/training,,FALSE,FALSE,FALSE,FALSE
